Energy(eV),eps1,eps2,n,kappa,alpha(cm^-1)
9.626398994645521512e+00,-8.236863199305692160e+17,0.000000000000000000e+00,0.000000000000000000e+00,9.075716610442225933e+08,8.854994801483686250e+14
9.633741022864168002e+00,-8.197857357487415040e+17,0.000000000000000000e+00,0.000000000000000000e+00,9.054201984430993795e+08,8.840741082352475000e+14
9.641083051082814492e+00,-8.159257025758325760e+17,0.000000000000000000e+00,0.000000000000000000e+00,9.032860579992544651e+08,8.826624609692530000e+14
9.648425079301460983e+00,-8.121054472186803200e+17,0.000000000000000000e+00,0.000000000000000000e+00,9.011689337847151756e+08,8.812642778503952500e+14
9.655767107520107473e+00,-8.083242219163697920e+17,0.000000000000000000e+00,0.000000000000000000e+00,8.990685301557216644e+08,8.798793075327727500e+14
9.663109135738753963e+00,-8.045813029939413760e+17,0.000000000000000000e+00,0.000000000000000000e+00,8.969845611792553663e+08,8.785073073011802500e+14
9.670451163957400453e+00,-8.008759896185091840e+17,0.000000000000000000e+00,0.000000000000000000e+00,8.949167501050078869e+08,8.771480425896912500e+14
9.677793192176046944e+00,-7.972076026476572160e+17,0.000000000000000000e+00,0.000000000000000000e+00,8.928648288781775236e+08,8.758012865379337500e+14
9.685135220394693434e+00,-7.935754835612176640e+17,0.000000000000000000e+00,0.000000000000000000e+00,8.908285376890536547e+08,8.744668195812992500e+14
9.692477248613339924e+00,-7.899789934685614080e+17,0.000000000000000000e+00,0.000000000000000000e+00,8.888076245558210611e+08,8.731444290717787500e+14
9.699819276831986414e+00,-7.864175121844706560e+17,0.000000000000000000e+00,0.000000000000000000e+00,8.868018449374531507e+08,8.718339089265140000e+14
9.707161305050632905e+00,-7.828904373674081280e+17,0.000000000000000000e+00,0.000000000000000000e+00,8.848109613739017248e+08,8.705350593014792500e+14
9.714503333269279395e+00,-7.793971837147079680e+17,0.000000000000000000e+00,0.000000000000000000e+00,8.828347431511222124e+08,8.692476862880066250e+14
9.721845361487925885e+00,-7.759371822097781760e+17,0.000000000000000000e+00,0.000000000000000000e+00,8.808729659887276888e+08,8.679716016301165000e+14
9.729187389706572375e+00,-7.725098794169365760e+17,0.000000000000000000e+00,0.000000000000000000e+00,8.789254117483102083e+08,8.667066224608307500e+14
9.736529417925218866e+00,-7.691147368199441920e+17,0.000000000000000000e+00,0.000000000000000000e+00,8.769918681606712341e+08,8.654525710558451250e+14
9.743871446143865356e+00,-7.657512302006993920e+17,0.000000000000000000e+00,0.000000000000000000e+00,8.750721285703821182e+08,8.642092746030991250e+14
9.751213474362511846e+00,-7.624188490549134080e+17,0.000000000000000000e+00,0.000000000000000000e+00,8.731659916962600946e+08,8.629765649869335000e+14
9.758555502581158336e+00,-7.591170960418768640e+17,0.000000000000000000e+00,0.000000000000000000e+00,8.712732614064756632e+08,8.617542785856517500e+14
9.765897530799804827e+00,-7.558454864657281280e+17,0.000000000000000000e+00,0.000000000000000000e+00,8.693937465071439743e+08,8.605422560814225000e+14
9.773239559018451317e+00,-7.526035477858533120e+17,0.000000000000000000e+00,0.000000000000000000e+00,8.675272605433522463e+08,8.593403422815583750e+14
9.780581587237097807e+00,-7.493908191542781440e+17,0.000000000000000000e+00,0.000000000000000000e+00,8.656736216116776466e+08,8.581483859502955000e+14
9.787923615455744297e+00,-7.462068509781021440e+17,0.000000000000000000e+00,0.000000000000000000e+00,8.638326521833393574e+08,8.569662396502858750e+14
9.795265643674390788e+00,-7.430512045051956480e+17,0.000000000000000000e+00,0.000000000000000000e+00,8.620041789371995926e+08,8.557937595930800000e+14
9.802607671893037278e+00,-7.399234514315376640e+17,0.000000000000000000e+00,0.000000000000000000e+00,8.601880326019059420e+08,8.546308054979426250e+14
9.809949700111683768e+00,-7.368231735287084800e+17,0.000000000000000000e+00,0.000000000000000000e+00,8.583840478065214157e+08,8.534772404584060000e+14
9.817291728330330258e+00,-7.337499622901839360e+17,0.000000000000000000e+00,0.000000000000000000e+00,8.565920629390537739e+08,8.523329308160156250e+14
9.824633756548976748e+00,-7.307034185951768320e+17,0.000000000000000000e+00,0.000000000000000000e+00,8.548119200123362541e+08,8.511977460407622500e+14
9.831975784767623239e+00,-7.276831523888883200e+17,0.000000000000000000e+00,0.000000000000000000e+00,8.530434645367656946e+08,8.500715586177520000e+14
9.839317812986269729e+00,-7.246887823781122560e+17,0.000000000000000000e+00,0.000000000000000000e+00,8.512865453994396925e+08,8.489542439396880000e+14
9.846659841204916219e+00,-7.217199357412225280e+17,0.000000000000000000e+00,0.000000000000000000e+00,8.495410147492718697e+08,8.478456802047778750e+14
9.854001869423562709e+00,-7.187762478516523520e+17,0.000000000000000000e+00,0.000000000000000000e+00,8.478067278877022266e+08,8.467457483197181250e+14
9.861343897642209200e+00,-7.158573620140384000e+17,0.000000000000000000e+00,0.000000000000000000e+00,8.460835431646442413e+08,8.456543318074236250e+14
9.868685925860855690e+00,-7.129629292122650880e+17,0.000000000000000000e+00,0.000000000000000000e+00,8.443713218793406487e+08,8.445713167192016250e+14
9.876027954079502180e+00,-7.100926078687046400e+17,0.000000000000000000e+00,0.000000000000000000e+00,8.426699281858257055e+08,8.434965915510963750e+14
9.883369982298148670e+00,-7.072460636139985920e+17,0.000000000000000000e+00,0.000000000000000000e+00,8.409792290027135611e+08,8.424300471641427500e+14
9.890712010516795161e+00,-7.044229690667700480e+17,0.000000000000000000e+00,0.000000000000000000e+00,8.392990939270517826e+08,8.413715767082937500e+14
9.898054038735441651e+00,-7.016230036227102720e+17,0.000000000000000000e+00,0.000000000000000000e+00,8.376293951520029306e+08,8.403210755498030000e+14
9.905396066954088141e+00,-6.988458532525041920e+17,0.000000000000000000e+00,0.000000000000000000e+00,8.359700073881264925e+08,8.392784412018555000e+14
9.912738095172734631e+00,-6.960912103081196800e+17,0.000000000000000000e+00,0.000000000000000000e+00,8.343208077880592346e+08,8.382435732582590000e+14
9.920080123391381122e+00,-6.933587733369936640e+17,0.000000000000000000e+00,0.000000000000000000e+00,8.326816758743965626e+08,8.372163733300205000e+14
9.927422151610027612e+00,-6.906482469037022720e+17,0.000000000000000000e+00,0.000000000000000000e+00,8.310524934706003666e+08,8.361967449846427500e+14
9.934764179828674102e+00,-6.879593414187104000e+17,0.000000000000000000e+00,0.000000000000000000e+00,8.294331446347622871e+08,8.351845936879911250e+14
9.942106208047320592e+00,-6.852917729738380800e+17,0.000000000000000000e+00,0.000000000000000000e+00,8.278235155960707664e+08,8.341798267485853750e+14
9.949448236265967083e+00,-6.826452631840926720e+17,0.000000000000000000e+00,0.000000000000000000e+00,8.262234946938344240e+08,8.331823532641888750e+14
9.956790264484613573e+00,-6.800195390355461120e+17,0.000000000000000000e+00,0.000000000000000000e+00,8.246329723189257383e+08,8.321920840705663750e+14
9.964132292703260063e+00,-6.774143327389550080e+17,0.000000000000000000e+00,0.000000000000000000e+00,8.230518408575215340e+08,8.312089316922995000e+14
9.971474320921906553e+00,-6.748293815888359680e+17,0.000000000000000000e+00,0.000000000000000000e+00,8.214799946370185614e+08,8.302328102955515000e+14
9.978816349140553044e+00,-6.722644278277331200e+17,0.000000000000000000e+00,0.000000000000000000e+00,8.199173298740142584e+08,8.292636356426767500e+14
9.986158377359199534e+00,-6.697192185154248960e+17,0.000000000000000000e+00,0.000000000000000000e+00,8.183637446242501736e+08,8.283013250485857500e+14
9.993500405577846024e+00,-6.671935054028360960e+17,0.000000000000000000e+00,0.000000000000000000e+00,8.168191387344177961e+08,8.273457973387732500e+14
1.000084243379649251e+01,-6.646870448104341760e+17,0.000000000000000000e+00,0.000000000000000000e+00,8.152834137957389355e+08,8.263969728089287500e+14
1.000818446201513900e+01,-6.621995975108981760e+17,0.000000000000000000e+00,0.000000000000000000e+00,8.137564730992301702e+08,8.254547731860496250e+14
1.001552649023378549e+01,-6.597309286158693120e+17,0.000000000000000000e+00,0.000000000000000000e+00,8.122382215925751925e+08,8.245191215909856250e+14
1.002286851845243199e+01,-6.572808074665935360e+17,0.000000000000000000e+00,0.000000000000000000e+00,8.107285658385262489e+08,8.235899425023438750e+14
1.003021054667107848e+01,-6.548490075282827520e+17,0.000000000000000000e+00,0.000000000000000000e+00,8.092274139747631550e+08,8.226671617216916250e+14
1.003755257488972497e+01,-6.524353062880313600e+17,0.000000000000000000e+00,0.000000000000000000e+00,8.077346756751447916e+08,8.217507063399935000e+14
1.004489460310837146e+01,-6.500394851561309440e+17,0.000000000000000000e+00,0.000000000000000000e+00,8.062502621122866869e+08,8.208405047052301250e+14
1.005223663132701795e+01,-6.476613293706359040e+17,0.000000000000000000e+00,0.000000000000000000e+00,8.047740859214068651e+08,8.199364863911365000e+14
1.005957865954566444e+01,-6.453006279050405120e+17,0.000000000000000000e+00,0.000000000000000000e+00,8.033060611653820276e+08,8.190385821670177500e+14
1.006692068776431093e+01,-6.429571733789377280e+17,0.000000000000000000e+00,0.000000000000000000e+00,8.018461033009624481e+08,8.181467239685885000e+14
1.007426271598295742e+01,-6.406307619715317760e+17,0.000000000000000000e+00,0.000000000000000000e+00,8.003941291460925341e+08,8.172608448697912500e+14
1.008160474420160391e+01,-6.383211933378882560e+17,0.000000000000000000e+00,0.000000000000000000e+00,7.989500568482915163e+08,8.163808790555511250e+14
1.008894677242025040e+01,-6.360282705278100480e+17,0.000000000000000000e+00,0.000000000000000000e+00,7.975138058540492058e+08,8.155067617954291250e+14
1.009628880063889689e+01,-6.337517999072294400e+17,0.000000000000000000e+00,0.000000000000000000e+00,7.960852968791908026e+08,8.146384294181290000e+14
1.010363082885754338e+01,-6.314915910820195840e+17,0.000000000000000000e+00,0.000000000000000000e+00,7.946644518801753521e+08,8.137758192868282500e+14
1.011097285707618987e+01,-6.292474568241259520e+17,0.000000000000000000e+00,0.000000000000000000e+00,7.932511940262844563e+08,8.129188697752936250e+14
1.011831488529483636e+01,-6.270192129999280640e+17,0.000000000000000000e+00,0.000000000000000000e+00,7.918454476726680994e+08,8.120675202447503750e+14
1.012565691351348285e+01,-6.248066785007450880e+17,0.000000000000000000e+00,0.000000000000000000e+00,7.904471383342121840e+08,8.112217110214767500e+14
1.013299894173212934e+01,-6.226096751754001920e+17,0.000000000000000000e+00,0.000000000000000000e+00,7.890561926601933241e+08,8.103813833750877500e+14
1.014034096995077405e+01,-6.204280277647701760e+17,0.000000000000000000e+00,0.000000000000000000e+00,7.876725384096935987e+08,8.095464794974877500e+14
1.014768299816942054e+01,-6.182615638382365440e+17,0.000000000000000000e+00,0.000000000000000000e+00,7.862961044277381897e+08,8.087169424824581250e+14
1.015502502638806703e+01,-6.161101137319795200e+17,0.000000000000000000e+00,0.000000000000000000e+00,7.849268206221389771e+08,8.078927163058632500e+14
1.016236705460671352e+01,-6.139735104890352640e+17,0.000000000000000000e+00,0.000000000000000000e+00,7.835646179410063028e+08,8.070737458064410000e+14
1.016970908282536001e+01,-6.118515898010556160e+17,0.000000000000000000e+00,0.000000000000000000e+00,7.822094283509088755e+08,8.062599766671638750e+14
1.017705111104400650e+01,-6.097441899517107200e+17,0.000000000000000000e+00,0.000000000000000000e+00,7.808611848156564236e+08,8.054513553971405000e+14
1.018439313926265299e+01,-6.076511517616729600e+17,0.000000000000000000e+00,0.000000000000000000e+00,7.795198212756831646e+08,8.046478293140471250e+14
1.019173516748129948e+01,-6.055723185351251200e+17,0.000000000000000000e+00,0.000000000000000000e+00,7.781852726280066967e+08,8.038493465270577500e+14
1.019907719569994597e+01,-6.035075360077405440e+17,0.000000000000000000e+00,0.000000000000000000e+00,7.768574747067447901e+08,8.030558559202645000e+14
1.020641922391859246e+01,-6.014566522960840960e+17,0.000000000000000000e+00,0.000000000000000000e+00,7.755363642641679049e+08,8.022673071365623750e+14
1.021376125213723896e+01,-5.994195178483809280e+17,0.000000000000000000e+00,0.000000000000000000e+00,7.742218789522683620e+08,8.014836505619865000e+14
1.022110328035588545e+01,-5.973959853966109440e+17,0.000000000000000000e+00,0.000000000000000000e+00,7.729139573048290014e+08,8.007048373104836250e+14
1.022844530857453194e+01,-5.953859099098796800e+17,0.000000000000000000e+00,0.000000000000000000e+00,7.716125387199716568e+08,7.999308192091006250e+14
1.023578733679317843e+01,-5.933891485490231040e+17,0.000000000000000000e+00,0.000000000000000000e+00,7.703175634431705475e+08,7.991615487835783750e+14
1.024312936501182492e+01,-5.914055606224088320e+17,0.000000000000000000e+00,0.000000000000000000e+00,7.690289725507153273e+08,7.983969792443353750e+14
1.025047139323047141e+01,-5.894350075428860160e+17,0.000000000000000000e+00,0.000000000000000000e+00,7.677467079336036444e+08,7.976370644728253750e+14
1.025781342144911790e+01,-5.874773527858547200e+17,0.000000000000000000e+00,0.000000000000000000e+00,7.664707122818553448e+08,7.968817590082596250e+14
1.026515544966776439e+01,-5.855324618484117760e+17,0.000000000000000000e+00,0.000000000000000000e+00,7.652009290692293644e+08,7.961310180346793750e+14
1.027249747788641088e+01,-5.836002022095399680e+17,0.000000000000000000e+00,0.000000000000000000e+00,7.639373025383299589e+08,7.953847973683652500e+14
1.027983950610505737e+01,-5.816804432913098240e+17,0.000000000000000000e+00,0.000000000000000000e+00,7.626797776860940456e+08,7.946430534455766250e+14
1.028718153432370386e+01,-5.797730564210552320e+17,0.000000000000000000e+00,0.000000000000000000e+00,7.614283002496395111e+08,7.939057433106037500e+14
1.029452356254235035e+01,-5.778779147944990720e+17,0.000000000000000000e+00,0.000000000000000000e+00,7.601828166924710274e+08,7.931728246041278750e+14
1.030186559076099684e+01,-5.759948934397932800e+17,0.000000000000000000e+00,0.000000000000000000e+00,7.589432741910248995e+08,7.924442555518755000e+14
1.030920761897964333e+01,-5.741238691824490880e+17,0.000000000000000000e+00,0.000000000000000000e+00,7.577096206215472221e+08,7.917199949535607500e+14
1.031654964719828982e+01,-5.722647206111254400e+17,0.000000000000000000e+00,0.000000000000000000e+00,7.564818045472908020e+08,7.910000021721002500e+14
1.032389167541693631e+01,-5.704173280442538240e+17,0.000000000000000000e+00,0.000000000000000000e+00,7.552597752060239315e+08,7.902842371231007500e+14
1.033123370363558280e+01,-5.685815734974697600e+17,0.000000000000000000e+00,0.000000000000000000e+00,7.540434824978395700e+08,7.895726602646023750e+14
1.033857573185422929e+01,-5.667573406518294400e+17,0.000000000000000000e+00,0.000000000000000000e+00,7.528328769732558727e+08,7.888652325870740000e+14
1.034591776007287578e+01,-5.649445148227857280e+17,0.000000000000000000e+00,0.000000000000000000e+00,7.516279098215990067e+08,7.881619156036520000e+14
1.035325978829152227e+01,-5.631429829299031680e+17,0.000000000000000000e+00,0.000000000000000000e+00,7.504285328596608639e+08,7.874626713406145000e+14
1.036060181651016876e+01,-5.613526334672867840e+17,0.000000000000000000e+00,0.000000000000000000e+00,7.492346985206216574e+08,7.867674623280846250e+14
1.036794384472881525e+01,-5.595733564747071360e+17,0.000000000000000000e+00,0.000000000000000000e+00,7.480463598432300091e+08,7.860762515909523750e+14
1.037528587294746174e+01,-5.578050435093985920e+17,0.000000000000000000e+00,0.000000000000000000e+00,7.468634704612339735e+08,7.853890026400152500e+14
1.038262790116610823e+01,-5.560475876185122560e+17,0.000000000000000000e+00,0.000000000000000000e+00,7.456859845930539370e+08,7.847056794633235000e+14
1.038996992938475472e+01,-5.543008833122050560e+17,0.000000000000000000e+00,0.000000000000000000e+00,7.445138570316908360e+08,7.840262465177285000e+14
1.039731195760340121e+01,-5.525648265373454080e+17,0.000000000000000000e+00,0.000000000000000000e+00,7.433470431348639727e+08,7.833506687206278750e+14
1.040465398582204770e+01,-5.508393146518190720e+17,0.000000000000000000e+00,0.000000000000000000e+00,7.421854988153696060e+08,7.826789114418993750e+14
1.041199601404069419e+01,-5.491242463994177280e+17,0.000000000000000000e+00,0.000000000000000000e+00,7.410291805316560268e+08,7.820109404960192500e+14
